"geoid","year","crime_type","crime_count","number_of_months_missing","number_of_reporting_agencies"
"0485400",2015,"murder",0,12,1
"0485400",2014,"murder",0,12,1
"0485400",2013,"murder",0,12,1
"0485400",2012,"murder",0,12,1
"0485400",2011,"murder",0,6,1
"0485400",2010,"murder",0,0,1
"0485400",2009,"murder",1,0,1
"0430270",2023,"murder",0,0,1
"0430270",2022,"murder",0,0,1
"0430270",2021,"murder",0,0,1
"0430270",2020,"murder",0,0,1
"0430270",2019,"murder",0,0,1
"0430270",2018,"murder",0,0,1
"0430270",2017,"murder",0,0,1
"0430270",2016,"murder",0,12,1
"0430270",2015,"murder",0,12,1
"0430270",2014,"murder",0,12,1
"0430270",2013,"murder",0,12,1
"0430270",2012,"murder",0,12,1
"0430270",2011,"murder",0,12,1
"0430270",2010,"murder",0,12,1
"0430270",2009,"murder",0,12,1
"0499015",2023,"murder",10,0,1
"0499015",2022,"murder",12,0,1
"0499015",2021,"murder",12,0,1
"0499015",2020,"murder",11,0,1
"0499015",2019,"murder",3,0,1
"0499015",2018,"murder",4,0,1
"0499015",2017,"murder",4,0,1
"0499015",2016,"murder",14,0,1
"0499015",2015,"murder",2,0,1
"0499015",2014,"murder",3,0,1
"0499015",2013,"murder",7,0,1
"0499015",2012,"murder",5,0,1
"0499015",2011,"murder",6,0,1
"0499015",2010,"murder",4,0,1
"0499015",2009,"murder",1,0,1
"0437620",2023,"murder",0,0,1
"0437620",2022,"murder",1,0,1
"0437620",2021,"murder",0,0,1
"0437620",2020,"murder",2,0,1
"0437620",2019,"murder",0,0,1
"0437620",2018,"murder",1,0,1
"0437620",2017,"murder",2,0,1
"0437620",2016,"murder",3,0,1
"0437620",2015,"murder",1,0,1
"0437620",2014,"murder",1,0,1
"0437620",2013,"murder",1,0,1
"0437620",2012,"murder",0,0,1
"0437620",2011,"murder",2,0,1
"0437620",2010,"murder",1,0,1
"0437620",2009,"murder",3,0,1
"0447400",2023,"murder",0,0,1
"0447400",2022,"murder",0,0,1
"0447400",2021,"murder",0,0,1
"0447400",2020,"murder",0,0,1
"0447400",2019,"murder",0,0,1
"0447400",2018,"murder",0,0,1
"0447400",2017,"murder",0,0,1
"0447400",2016,"murder",0,3,1
"0447400",2015,"murder",0,0,1
"0447400",2014,"murder",0,0,1
"0447400",2013,"murder",0,0,1
"0447400",2012,"murder",1,0,1
"0447400",2011,"murder",0,0,1
"0447400",2010,"murder",0,0,1
"0447400",2009,"murder",0,2,1
"0439370",2023,"murder",2,0,1
"0439370",2022,"murder",0,0,1
"0439370",2021,"murder",2,0,1
"0439370",2020,"murder",0,0,1
"0439370",2019,"murder",1,0,1
"0439370",2018,"murder",2,0,1
"0439370",2017,"murder",0,0,1
"0439370",2016,"murder",2,0,1
"0439370",2015,"murder",0,0,1
"0439370",2014,"murder",1,0,1
"0439370",2013,"murder",1,0,1
"0439370",2012,"murder",2,0,1
"0439370",2011,"murder",1,0,1
"0439370",2010,"murder",8,1,1
"0439370",2009,"murder",3,0,1
"0408220",2023,"murder",5,0,1
"0408220",2022,"murder",1,0,1
"0408220",2021,"murder",0,0,1
"0408220",2020,"murder",1,0,1
"0408220",2019,"murder",2,0,1
"0408220",2018,"murder",1,0,1
"0408220",2017,"murder",2,0,1
"0408220",2016,"murder",0,0,1
"0408220",2015,"murder",1,0,1
"0408220",2014,"murder",2,0,1
"0408220",2013,"murder",0,0,1
"0408220",2012,"murder",5,0,1
"0408220",2011,"murder",3,0,1
"0408220",2010,"murder",3,0,1
"0408220",2009,"murder",1,0,1
"0414870",2023,"murder",0,0,1
"0414870",2022,"murder",0,0,1
"0414870",2021,"murder",0,0,1
"0414870",2020,"murder",0,0,1
"0414870",2019,"murder",0,0,1
"0414870",2018,"murder",0,0,1
"0414870",2017,"murder",0,0,1
"0414870",2016,"murder",0,12,1
"0414870",2015,"murder",0,12,1
"0414870",2014,"murder",0,12,1
"0414870",2013,"murder",0,12,1
"0414870",2012,"murder",0,9,1
"0414870",2011,"murder",0,0,1
"0414870",2010,"murder",0,0,1
"0414870",2009,"murder",0,0,1
"0499017",2023,"murder",1,0,1
"0499017",2022,"murder",3,0,1
"0499017",2021,"murder",0,0,1
"0499017",2020,"murder",3,0,1
"0499017",2019,"murder",1,0,1
"0499017",2018,"murder",0,0,1
"0499017",2017,"murder",1,0,1
"0499017",2016,"murder",6,0,1
"0499017",2015,"murder",0,0,1
"0499017",2014,"murder",0,0,1
"0499017",2013,"murder",0,0,1
"0499017",2012,"murder",0,0,1
"0499017",2011,"murder",2,0,1
"0499017",2010,"murder",1,0,1
"0499017",2009,"murder",1,0,1
"0433280",2023,"murder",0,0,1
"0433280",2022,"murder",0,0,1
"0433280",2021,"murder",0,0,1
"0433280",2020,"murder",0,0,1
"0433280",2019,"murder",0,0,1
"0433280",2018,"murder",0,0,1
"0433280",2017,"murder",1,0,1
"0433280",2016,"murder",0,0,1
"0433280",2015,"murder",1,0,1
"0433280",2014,"murder",0,0,1
"0433280",2013,"murder",0,0,1
"0433280",2012,"murder",1,0,1
"0433280",2011,"murder",0,0,1
"0433280",2010,"murder",0,0,1
"0433280",2009,"murder",1,0,1
"0466470",2023,"murder",0,0,1
"0466470",2022,"murder",0,0,1
"0466470",2021,"murder",0,0,1
"0466470",2020,"murder",0,0,1
"0466470",2019,"murder",0,0,1
"0466470",2018,"murder",0,0,1
"0466470",2017,"murder",0,0,1
"0466470",2016,"murder",1,0,1
"0466470",2015,"murder",0,0,1
"0466470",2014,"murder",0,0,1
"0466470",2013,"murder",0,0,1
"0466470",2012,"murder",0,0,1
"0466470",2011,"murder",2,0,1
"0466470",2010,"murder",2,0,1
"0466470",2009,"murder",3,0,1
"0499991",2023,"murder",1,0,1
"0499991",2022,"murder",1,0,1
"0499991",2021,"murder",0,0,1
"0499991",2020,"murder",1,0,1
"0499991",2019,"murder",1,0,1
"0499991",2018,"murder",0,0,1
"0499991",2017,"murder",0,0,1
"0499991",2016,"murder",0,0,1
"0499991",2015,"murder",0,0,1
"0499991",2014,"murder",0,0,1
"0499991",2013,"murder",0,0,1
"0499991",2012,"murder",0,0,1
"0499991",2011,"murder",0,0,1
"0499991",2010,"murder",2,0,1
"0499991",2009,"murder",0,0,1
"0472420",2023,"murder",0,0,1
"0472420",2022,"murder",0,0,1
"0472420",2021,"murder",0,0,1
"0472420",2020,"murder",0,0,1
"0472420",2019,"murder",0,0,1
"0472420",2018,"murder",0,0,1
"0472420",2017,"murder",0,0,1
"0472420",2016,"murder",0,12,1
"0472420",2015,"murder",0,12,1
"0472420",2014,"murder",0,12,1
"0472420",2013,"murder",0,12,1
"0472420",2012,"murder",0,12,1
"0472420",2011,"murder",0,12,1
"0472420",2010,"murder",0,12,1
"0472420",2009,"murder",0,12,1
"0483930",2023,"murder",0,0,1
"0483930",2022,"murder",1,0,1
"0483930",2021,"murder",0,0,1
"0483930",2020,"murder",2,0,1
"0483930",2019,"murder",0,0,1
"0483930",2018,"murder",1,0,1
"0483930",2017,"murder",1,0,1
"0483930",2016,"murder",1,0,1
"0483930",2015,"murder",0,0,1
"0483930",2014,"murder",0,0,1
"0483930",2013,"murder",1,0,1
"0483930",2012,"murder",2,0,1
"0483930",2011,"murder",2,0,1
"0483930",2010,"murder",0,2,1
"0483930",2009,"murder",1,0,1
"0455980",2023,"murder",1,0,1
"0455980",2022,"murder",0,0,1
"0455980",2021,"murder",0,0,1
"0455980",2020,"murder",0,0,1
"0455980",2019,"murder",0,0,1
"0455980",2018,"murder",1,0,1
"0455980",2017,"murder",0,0,1
"0455980",2016,"murder",0,0,1
"0455980",2015,"murder",0,0,1
"0455980",2014,"murder",0,0,1
"0455980",2013,"murder",0,0,1
"0455980",2012,"murder",0,0,1
"0455980",2011,"murder",0,0,1
"0455980",2010,"murder",1,0,1
"0455980",2009,"murder",1,0,1
"0482530",2023,"murder",0,0,2
"0482530",2022,"murder",1,0,2
"0482530",2021,"murder",0,0,2
"0482530",2020,"murder",3,0,2
"0482530",2019,"murder",1,0,2
"0482530",2018,"murder",1,0,2
"0482530",2017,"murder",0,0,2
"0482530",2016,"murder",1,1,2
"0482530",2015,"murder",3,1,2
"0482530",2014,"murder",1,0,2
"0482530",2013,"murder",4,0,2
"0482530",2012,"murder",7,0,2
"0482530",2011,"murder",14,0,2
"0482530",2010,"murder",13,0,2
"0482530",2009,"murder",9,0,2
"0499019",2023,"murder",15,0,2
"0499019",2022,"murder",23,0,2
"0499019",2021,"murder",24,0,2
"0499019",2020,"murder",23,0,2
"0499019",2019,"murder",11,0,2
"0499019",2018,"murder",10,0,2
"0499019",2017,"murder",15,0,2
"0499019",2016,"murder",18,0,2
"0499019",2015,"murder",10,0,2
"0499019",2014,"murder",12,0,2
"0499019",2013,"murder",16,0,2
"0499019",2012,"murder",13,0,2
"0499019",2011,"murder",16,0,2
"0499019",2010,"murder",28,0,2
"0499019",2009,"murder",18,0,2
"0468850",2023,"murder",0,0,1
"0468850",2022,"murder",2,0,1
"0468850",2021,"murder",0,0,1
"0468850",2020,"murder",1,0,1
"0468850",2019,"murder",0,0,1
"0468850",2018,"murder",0,0,1
"0468850",2017,"murder",0,0,1
"0468850",2016,"murder",0,10,1
"0468850",2015,"murder",3,0,1
"0468850",2014,"murder",4,0,1
"0468850",2013,"murder",5,0,1
"0468850",2012,"murder",0,0,1
"0468850",2011,"murder",3,0,1
"0468850",2010,"murder",0,0,1
"0468850",2009,"murder",2,0,1
"0477000",2023,"murder",0,0,4
"0477000",2022,"murder",1,0,4
"0477000",2021,"murder",2,0,4
"0477000",2020,"murder",61,0,4
"0477000",2019,"murder",41,0,4
"0477000",2018,"murder",47,0,4
"0477000",2017,"murder",47,0,4
"0477000",2016,"murder",30,0,4
"0477000",2015,"murder",31,0,4
"0477000",2014,"murder",35,0,4
"0477000",2013,"murder",47,0,4
"0477000",2012,"murder",42,0,4
"0477000",2011,"murder",53,0,4
"0477000",2010,"murder",51,9,4
"0477000",2009,"murder",35,8,4
"0462140",2023,"murder",3,0,1
"0462140",2022,"murder",0,0,1
"0462140",2021,"murder",1,0,1
"0462140",2020,"murder",1,0,1
"0462140",2019,"murder",1,0,1
"0462140",2018,"murder",0,0,1
"0462140",2017,"murder",0,0,1
"0462140",2016,"murder",0,0,1
"0462140",2015,"murder",0,0,1
"0462140",2014,"murder",0,0,1
"0462140",2013,"murder",0,0,1
"0462140",2012,"murder",0,0,1
"0462140",2011,"murder",0,0,1
"0462140",2010,"murder",0,0,1
"0462140",2009,"murder",0,0,1
"0400873",2023,"murder",0,0,1
"0400873",2022,"murder",0,0,1
"0400873",2021,"murder",0,0,1
"0400873",2020,"murder",0,0,1
"0400873",2019,"murder",0,0,1
"0400873",2018,"murder",0,0,1
"0400873",2017,"murder",0,0,1
"0400873",2016,"murder",0,12,1
"0400873",2015,"murder",0,12,1
"0400873",2014,"murder",0,12,1
"0400873",2013,"murder",0,12,1
"0400873",2012,"murder",0,12,1
"0400873",2011,"murder",0,12,1
"0400873",2010,"murder",0,12,1
"0400873",2009,"murder",0,12,1
"0451600",2023,"murder",0,0,1
"0451600",2022,"murder",1,0,1
"0451600",2021,"murder",1,0,1
"0451600",2020,"murder",0,0,1
"0451600",2019,"murder",1,0,1
"0451600",2018,"murder",0,0,1
"0451600",2017,"murder",0,0,1
"0451600",2016,"murder",0,0,1
"0451600",2015,"murder",0,0,1
"0451600",2014,"murder",0,0,1
"0451600",2013,"murder",2,1,1
"0451600",2012,"murder",1,0,1
"0451600",2011,"murder",1,0,1
"0451600",2010,"murder",0,0,1
"0451600",2009,"murder",0,0,1
"0444270",2023,"murder",1,0,1
"0444270",2022,"murder",1,0,1
"0444270",2021,"murder",2,0,1
"0444270",2020,"murder",0,0,1
"0444270",2019,"murder",0,0,1
"0444270",2018,"murder",0,0,1
"0444270",2017,"murder",2,0,1
"0444270",2016,"murder",1,0,1
"0444270",2015,"murder",2,0,1
"0444270",2014,"murder",0,0,1
"0444270",2013,"murder",1,0,1
"0444270",2012,"murder",0,0,1
"0444270",2011,"murder",2,0,1
"0444270",2010,"murder",0,0,1
"0444270",2009,"murder",0,0,1
"0465490",2023,"murder",0,0,1
"0465490",2022,"murder",0,0,1
"0465490",2021,"murder",0,0,1
"0465490",2020,"murder",0,0,1
"0465490",2019,"murder",0,0,1
"0465490",2018,"murder",0,0,1
"0465490",2017,"murder",3,0,1
"0465490",2016,"murder",0,2,1
"0465490",2015,"murder",2,0,1
"0465490",2014,"murder",0,0,1
"0465490",2013,"murder",8,0,1
"0465490",2012,"murder",2,0,1
"0465490",2011,"murder",6,0,1
"0465490",2010,"murder",4,5,1
"0465490",2009,"murder",4,1,1
"0499021",2023,"murder",6,0,1
"0499021",2022,"murder",8,0,1
"0499021",2021,"murder",5,0,1
"0499021",2020,"murder",7,0,1
"0499021",2019,"murder",3,0,1
"0499021",2018,"murder",3,0,1
"0499021",2017,"murder",7,0,1
"0499021",2016,"murder",4,0,1
"0499021",2015,"murder",0,0,1
"0499021",2014,"murder",7,0,1
"0499021",2013,"murder",8,0,1
"0499021",2012,"murder",5,0,1
"0499021",2011,"murder",5,0,1
"0499021",2010,"murder",13,0,1
"0499021",2009,"murder",8,0,1
"0410530",2023,"murder",4,0,1
"0410530",2022,"murder",5,0,1
"0410530",2021,"murder",4,0,1
"0410530",2020,"murder",1,0,1
"0410530",2019,"murder",2,0,1
"0410530",2018,"murder",1,0,1
"0410530",2017,"murder",4,0,1
"0410530",2016,"murder",1,0,1
"0410530",2015,"murder",2,0,1
"0410530",2014,"murder",1,0,1
"0410530",2013,"murder",5,0,1
"0410530",2012,"murder",3,0,1
"0410530",2011,"murder",4,0,1
"0410530",2010,"murder",1,0,1
"0410530",2009,"murder",4,0,1
"0415500",2023,"murder",3,0,2
"0415500",2022,"murder",4,0,2
"0415500",2021,"murder",0,0,2
"0415500",2020,"murder",0,0,2
"0415500",2019,"murder",2,0,2
"0415500",2018,"murder",0,0,2
"0415500",2017,"murder",1,0,2
"0415500",2016,"murder",2,0,2
"0415500",2015,"murder",0,0,2
"0415500",2014,"murder",0,0,2
"0415500",2013,"murder",0,0,2
"0415500",2012,"murder",2,0,2
"0415500",2011,"murder",0,0,2
"0415500",2010,"murder",0,0,2
"0415500",2009,"murder",2,0,2
"0422360",2023,"murder",2,0,1
"0422360",2022,"murder",0,0,1
"0422360",2021,"murder",1,0,1
"0422360",2020,"murder",0,0,1
"0422360",2019,"murder",0,0,1
"0422360",2018,"murder",0,0,1
"0422360",2017,"murder",1,0,1
"0422360",2016,"murder",0,0,1
"0422360",2015,"murder",1,0,1
"0422360",2014,"murder",2,0,1
"0422360",2013,"murder",1,0,1
"0422360",2012,"murder",1,0,1
"0422360",2011,"murder",3,0,1
"0422360",2010,"murder",4,0,1
"0422360",2009,"murder",0,0,1
"0423760",2023,"murder",0,0,1
"0423760",2022,"murder",0,0,1
"0423760",2021,"murder",0,0,1
"0423760",2020,"murder",0,0,1
"0423760",2019,"murder",1,0,1
"0423760",2018,"murder",0,0,1
"0423760",2017,"murder",0,0,1
"0423760",2016,"murder",0,0,1
"0423760",2015,"murder",1,0,1
"0423760",2014,"murder",1,0,1
"0423760",2013,"murder",1,0,1
"0423760",2012,"murder",0,0,1
"0423760",2011,"murder",0,0,1
"0423760",2010,"murder",0,0,1
"0423760",2009,"murder",0,0,1
"0437200",2023,"murder",0,0,1
"0437200",2022,"murder",0,0,1
"0437200",2021,"murder",0,0,1
"0437200",2020,"murder",0,0,1
"0437200",2019,"murder",0,0,1
"0437200",2018,"murder",0,0,1
"0437200",2017,"murder",0,0,1
"0437200",2016,"murder",0,0,1
"0437200",2015,"murder",0,0,1
"0437200",2014,"murder",0,0,1
"0437200",2013,"murder",0,0,1
"0437200",2012,"murder",0,12,1
"0437200",2011,"murder",0,9,1
"0437200",2010,"murder",0,1,1
"0437200",2009,"murder",0,0,1
"0443990",2023,"murder",0,0,1
"0443990",2022,"murder",0,0,1
"0443990",2021,"murder",0,0,1
"0443990",2020,"murder",0,0,1
"0443990",2019,"murder",0,0,1
"0443990",2018,"murder",0,0,1
"0443990",2017,"murder",0,0,1
"0443990",2016,"murder",0,6,1
"0443990",2015,"murder",0,0,1
"0443990",2014,"murder",0,0,1
"0443990",2013,"murder",0,0,1
"0443990",2012,"murder",0,0,1
"0443990",2011,"murder",0,0,1
"0443990",2010,"murder",0,0,1
"0443990",2009,"murder",0,0,1
"0471300",2023,"murder",0,0,1
"0471300",2022,"murder",0,0,1
"0471300",2021,"murder",0,0,1
"0471300",2020,"murder",0,0,1
"0471300",2019,"murder",0,0,1
"0471300",2018,"murder",0,0,1
"0471300",2017,"murder",0,0,1
"0471300",2016,"murder",0,12,1
"0471300",2015,"murder",0,12,1
"0471300",2014,"murder",0,12,1
"0471300",2013,"murder",0,12,1
"0471300",2012,"murder",0,12,1
"0471300",2011,"murder",0,12,1
"0471300",2010,"murder",0,12,1
"0471300",2009,"murder",0,12,1
"0402830",2023,"murder",4,0,1
"0402830",2022,"murder",4,0,1
"0402830",2021,"murder",1,0,1
"0402830",2020,"murder",2,0,1
"0402830",2019,"murder",2,0,1
"0402830",2018,"murder",0,0,1
"0402830",2017,"murder",3,0,1
"0402830",2016,"murder",0,0,1
"0402830",2015,"murder",0,0,1
"0402830",2014,"murder",2,0,1
"0402830",2013,"murder",1,0,1
"0402830",2012,"murder",1,0,1
"0402830",2011,"murder",3,0,1
"0402830",2010,"murder",1,0,1
"0402830",2009,"murder",0,0,1
"0461720",2023,"murder",9,0,1
"0461720",2022,"murder",9,0,1
"0461720",2021,"murder",15,0,1
"0461720",2020,"murder",3,0,1
"0461720",2019,"murder",6,0,1
"0461720",2018,"murder",3,0,1
"0461720",2017,"murder",9,0,1
"0461720",2016,"murder",8,0,1
"0461720",2015,"murder",6,0,1
"0461720",2014,"murder",5,0,1
"0461720",2013,"murder",3,0,1
"0461720",2012,"murder",5,2,1
"0461720",2011,"murder",4,0,1
"0461720",2010,"murder",0,9,1
"0461720",2009,"murder",9,4,1
"0444410",2023,"murder",0,0,2
"0444410",2022,"murder",2,0,2
"0444410",2021,"murder",2,0,2
"0444410",2020,"murder",0,0,2
"0444410",2019,"murder",1,0,2
"0444410",2018,"murder",1,0,2
"0444410",2017,"murder",1,0,2
"0444410",2016,"murder",3,2,2
"0444410",2015,"murder",2,1,2
"0444410",2014,"murder",1,0,2
"0444410",2013,"murder",0,0,2
"0444410",2012,"murder",1,0,2
"0444410",2011,"murder",0,0,2
"0444410",2010,"murder",0,5,2
"0444410",2009,"murder",0,3,2
"0499023",2023,"murder",8,0,1
"0499023",2022,"murder",4,0,1
"0499023",2021,"murder",0,0,1
"0499023",2020,"murder",0,0,1
"0499023",2019,"murder",0,0,1
"0499023",2018,"murder",2,0,1
"0499023",2017,"murder",0,0,1
"0499023",2016,"murder",0,1,1
"0499023",2015,"murder",0,0,1
"0499023",2014,"murder",0,0,1
"0499023",2013,"murder",0,0,1
"0499023",2012,"murder",0,0,1
"0499023",2011,"murder",3,0,1
"0499023",2010,"murder",0,1,1
"0499023",2009,"murder",2,0,1
"0449640",2023,"murder",0,0,1
"0449640",2022,"murder",1,0,1
"0449640",2021,"murder",0,0,1
"0449640",2020,"murder",0,0,1
"0449640",2019,"murder",0,0,1
"0449640",2018,"murder",2,0,1
"0449640",2017,"murder",0,0,1
"0449640",2016,"murder",0,0,1
"0449640",2015,"murder",0,0,1
"0449640",2014,"murder",0,0,1
"0449640",2013,"murder",0,0,1
"0449640",2012,"murder",1,0,1
"0449640",2011,"murder",1,0,1
"0449640",2010,"murder",0,0,1
"0449640",2009,"murder",0,0,1
"0453490",2023,"murder",0,0,1
"0453490",2022,"murder",0,0,1
"0453490",2021,"murder",0,0,1
"0453490",2020,"murder",0,0,1
"0453490",2019,"murder",0,0,1
"0453490",2018,"murder",0,0,1
"0453490",2017,"murder",0,0,1
"0453490",2016,"murder",0,0,1
"0453490",2015,"murder",0,0,1
"0453490",2014,"murder",0,0,1
"0453490",2013,"murder",0,12,1
"0453490",2012,"murder",0,12,1
"0453490",2011,"murder",0,12,1
"0453490",2010,"murder",0,12,1
"0453490",2009,"murder",0,12,1
"0499025",2023,"murder",2,0,1
"0499025",2022,"murder",5,0,1
"0499025",2021,"murder",1,0,1
"0499025",2020,"murder",1,0,1
"0499025",2019,"murder",5,0,1
"0499025",2018,"murder",3,0,1
"0499025",2017,"murder",3,0,1
"0499025",2016,"murder",4,0,1
"0499025",2015,"murder",1,0,1
"0499025",2014,"murder",0,12,1
"0499025",2013,"murder",1,0,1
"0499025",2012,"murder",3,0,1
"0499025",2011,"murder",9,0,1
"0499025",2010,"murder",7,0,1
"0499025",2009,"murder",1,0,1
"0413890",2023,"murder",0,0,1
"0413890",2022,"murder",0,0,1
"0413890",2021,"murder",0,0,1
"0413890",2020,"murder",2,0,1
"0413890",2019,"murder",0,0,1
"0413890",2018,"murder",0,0,1
"0413890",2017,"murder",0,0,1
"0413890",2016,"murder",0,0,1
"0413890",2015,"murder",0,0,1
"0413890",2014,"murder",0,0,1
"0413890",2013,"murder",0,0,1
"0413890",2012,"murder",0,0,1
"0413890",2011,"murder",0,0,1
"0413890",2010,"murder",0,0,1
"0413890",2009,"murder",0,0,1
"0416410",2023,"murder",0,0,1
"0416410",2022,"murder",0,0,1
"0416410",2021,"murder",0,0,1
"0416410",2020,"murder",1,0,1
"0416410",2019,"murder",0,0,1
"0416410",2018,"murder",0,0,1
"0416410",2017,"murder",0,0,1
"0416410",2016,"murder",0,0,1
"0416410",2015,"murder",1,0,1
"0416410",2014,"murder",1,0,1
"0416410",2013,"murder",0,0,1
"0416410",2012,"murder",0,0,1
"0416410",2011,"murder",0,0,1
"0416410",2010,"murder",0,0,1
"0416410",2009,"murder",0,0,1
"0436290",2023,"murder",0,0,1
"0436290",2022,"murder",0,0,1
"0436290",2021,"murder",0,0,1
"0436290",2020,"murder",0,0,1
"0436290",2019,"murder",0,0,1
"0436290",2018,"murder",0,0,1
"0436290",2017,"murder",0,0,1
"0436290",2016,"murder",0,0,1
"0436290",2015,"murder",0,0,1
"0436290",2014,"murder",0,0,1
"0436290",2013,"murder",0,0,1
"0436290",2012,"murder",0,0,1
"0436290",2011,"murder",0,0,1
"0436290",2010,"murder",0,0,1
"0436290",2009,"murder",0,0,1
"0457380",2023,"murder",1,0,3
"0457380",2022,"murder",1,0,3
"0457380",2021,"murder",1,0,3
"0457380",2020,"murder",0,0,3
"0457380",2019,"murder",1,0,3
"0457380",2018,"murder",2,0,3
"0457380",2017,"murder",0,0,3
"0457380",2016,"murder",0,1,3
"0457380",2015,"murder",4,1,3
"0457380",2014,"murder",0,0,3
"0457380",2013,"murder",0,3,3
"0457380",2012,"murder",2,0,3
"0457380",2011,"murder",4,0,3
"0457380",2010,"murder",0,0,3
"0457380",2009,"murder",2,0,3
"0457450",2023,"murder",1,0,1
"0457450",2022,"murder",2,0,1
"0457450",2021,"murder",2,0,1
"0457450",2020,"murder",0,0,1
"0457450",2019,"murder",3,0,1
"0457450",2018,"murder",1,0,1
"0457450",2017,"murder",0,0,1
"0457450",2016,"murder",1,0,1
"0457450",2015,"murder",1,0,1
"0457450",2014,"murder",1,0,1
"0457450",2013,"murder",0,0,1
"0457450",2012,"murder",4,0,1
"0457450",2011,"murder",3,0,1
"0457450",2010,"murder",1,0,1
"0457450",2009,"murder",0,0,1
"0412840",2023,"murder",0,0,1
"0412840",2022,"murder",0,0,1
"0412840",2021,"murder",1,0,1
"0412840",2020,"murder",2,0,1
"0412840",2019,"murder",0,0,1
"0412840",2018,"murder",1,0,1
"0412840",2017,"murder",1,0,1
"0412840",2016,"murder",0,0,1
"0412840",2015,"murder",1,1,1
"0412840",2014,"murder",0,0,1
"0412840",2013,"murder",1,0,1
"0412840",2012,"murder",2,0,1
"0412840",2011,"murder",0,0,1
"0412840",2010,"murder",0,0,1
"0412840",2009,"murder",0,3,1
"0409690",2023,"murder",0,0,2
"0409690",2022,"murder",0,0,2
"0409690",2021,"murder",1,0,2
"0409690",2020,"murder",2,0,2
"0409690",2019,"murder",0,0,2
"0409690",2018,"murder",0,0,2
"0409690",2017,"murder",0,0,2
"0409690",2016,"murder",1,0,2
"0409690",2015,"murder",1,0,2
"0409690",2014,"murder",0,0,2
"0409690",2013,"murder",1,0,2
"0409690",2012,"murder",1,0,2
"0409690",2011,"murder",1,0,2
"0409690",2010,"murder",0,0,2
"0409690",2009,"murder",0,6,2
"0499027",2023,"murder",5,0,1
"0499027",2022,"murder",6,0,1
"0499027",2021,"murder",2,0,1
"0499027",2020,"murder",8,0,1
"0499027",2019,"murder",7,0,1
"0499027",2018,"murder",13,0,1
"0499027",2017,"murder",13,0,1
"0499027",2016,"murder",6,0,1
"0499027",2015,"murder",3,0,1
"0499027",2014,"murder",5,0,1
"0499027",2013,"murder",6,0,1
"0499027",2012,"murder",3,0,1
"0499027",2011,"murder",9,0,1
"0499027",2010,"murder",5,0,1
"0499027",2009,"murder",6,0,1
"0468080",2023,"murder",0,0,2
"0468080",2022,"murder",4,0,2
"0468080",2021,"murder",0,0,2
"0468080",2020,"murder",1,0,2
"0468080",2019,"murder",6,0,2
"0468080",2018,"murder",2,0,2
"0468080",2017,"murder",0,0,2
"0468080",2016,"murder",0,0,2
"0468080",2015,"murder",0,0,2
"0468080",2014,"murder",0,0,2
"0468080",2013,"murder",0,0,2
"0468080",2012,"murder",0,0,2
"0468080",2011,"murder",0,0,2
"0468080",2010,"murder",0,0,2
"0468080",2009,"murder",1,0,2
"0485540",2023,"murder",9,0,3
"0485540",2022,"murder",7,0,3
"0485540",2021,"murder",10,0,3
